C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_23_508.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_23_508.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_23_508.jpg,-0.1,1,0,2.580762
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_23_578.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_23_578.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_23_578.jpg,-0.3,1,0,3.507996
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_23_649.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_23_649.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_23_649.jpg,-0.45,1,0,4.19915
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_23_717.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_23_717.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_23_717.jpg,-0.3670526,1,0,5.118507
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_23_787.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_23_787.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_23_787.jpg,-0.1838945,1,0,5.815433
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_23_858.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_23_858.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_23_858.jpg,0,1,0,6.730228
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_23_928.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_23_928.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_23_928.jpg,-0.05,1,0,7.414182
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_23_999.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_23_999.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_23_999.jpg,-0.25,1,0,8.308395
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_24_066.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_24_066.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_24_066.jpg,-0.3797068,1,0,8.959222
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_24_134.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_24_134.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_24_134.jpg,-0.1464132,1,0,9.853683
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_24_202.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_24_202.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_24_202.jpg,0,1,0,10.51401
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_24_272.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_24_272.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_24_272.jpg,0,1,0,11.17411
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_24_339.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_24_339.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_24_339.jpg,-0.2,1,0,12.16541
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_24_408.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_24_408.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_24_408.jpg,-0.2875381,1,0,12.61114
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_24_475.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_24_475.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_24_475.jpg,-0.04350143,1,0,13.43141
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_24_545.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_24_545.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_24_545.jpg,0,1,0,14.28887
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_24_613.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_24_613.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_24_613.jpg,0,1,0,14.69215
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_24_679.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_24_679.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_24_679.jpg,-0.2,1,0,15.4986
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_24_747.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_24_747.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_24_747.jpg,-0.35,1,0,16.36368
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_24_816.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_24_816.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_24_816.jpg,-0.2105711,1,0,17.16675
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_24_883.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_24_883.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_24_883.jpg,-0.02398861,1,0,17.58141
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_24_955.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_24_955.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_24_955.jpg,0,1,0,18.41828
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_25_025.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_25_025.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_25_025.jpg,-0.15,1,0,19.18954
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_25_093.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_25_093.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_25_093.jpg,-0.35,1,0,19.94596
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_25_161.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_25_161.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_25_161.jpg,-0.2695483,1,0,20.41824
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_25_231.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_25_231.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_25_231.jpg,-0.08778277,1,0,21.11075
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_25_301.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_25_301.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_25_301.jpg,-0.05,1,0,21.88884
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_25_371.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_25_371.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_25_371.jpg,-0.2,1,0,22.43571
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_25_440.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_25_440.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_25_440.jpg,-0.4,1,0,23.17205
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_25_508.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_25_508.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_25_508.jpg,-0.3858371,1,0,23.70959
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_25_580.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_25_580.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_25_580.jpg,-0.1546984,1,0,24.48606
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_25_647.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_25_647.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_25_647.jpg,-0.08140457,1,0,25.05807
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_25_713.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_25_713.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_25_713.jpg,-0.2814046,1,0,25.81602
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_25_781.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_25_781.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_25_781.jpg,-0.2755474,1,0,26.36042
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_25_853.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_25_853.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_25_853.jpg,-0.0920344,1,0,26.93103
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_25_925.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_25_925.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_25_925.jpg,0,1,0,27.67337
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_25_994.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_25_994.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_25_994.jpg,-0.1,1,0,28.41613
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_26_064.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_26_064.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_26_064.jpg,-0.25,1,0,28.9504
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_26_134.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_26_134.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_26_134.jpg,-0.1775609,1,0,29.64975
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_26_203.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_26_203.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_26_203.jpg,0,1,0,30.18152
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_26_274.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_26_274.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_26_274.jpg,-0.05,1,0,30.19016
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_26_344.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_26_344.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_26_344.jpg,-0.1961299,1,0,30.18399
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_26_415.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_26_415.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_26_415.jpg,0,1,0,30.18886
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_26_485.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_26_485.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_26_485.jpg,0,1,0,30.19019
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_26_555.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_26_555.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_26_555.jpg,0,1,0,30.19029
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_26_626.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_26_626.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_26_626.jpg,0,1,0,30.19028
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_26_695.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_26_695.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_26_695.jpg,-0.2,1,0,30.18049
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_26_763.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_26_763.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_26_763.jpg,-0.222599,1,0,30.18019
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_26_830.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_26_830.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_26_830.jpg,-0.05337508,1,0,30.191
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_26_901.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_26_901.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_26_901.jpg,0,1,0,30.18989
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_26_968.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_26_968.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_26_968.jpg,-0.15,1,0,30.18689
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_27_038.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_27_038.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_27_038.jpg,-0.1147106,1,0,30.19026
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_27_110.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_27_110.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_27_110.jpg,0,1,0,30.18971
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_27_179.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_27_179.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_27_179.jpg,0,1,0,30.19014
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_27_248.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_27_248.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_27_248.jpg,-0.15,1,0,30.18612
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_27_317.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_27_317.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_27_317.jpg,-0.2055144,1,0,30.18324
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_27_386.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_27_386.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_27_386.jpg,-0.03303861,1,0,30.19066
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_27_453.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_27_453.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_27_453.jpg,0,1,0,30.18972
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_27_524.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_27_524.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_27_524.jpg,-0.15,1,0,30.18686
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_27_594.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_27_594.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_27_594.jpg,-0.2121185,1,0,30.18386
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_27_666.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_27_666.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_27_666.jpg,-0.03068271,1,0,30.19088
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_27_734.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_27_734.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_27_734.jpg,0,1,0,30.1899
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_27_803.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_27_803.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_27_803.jpg,0,1,0,30.19019
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_27_873.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_27_873.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_27_873.jpg,0,1,0,30.1901
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_27_942.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_27_942.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_27_942.jpg,0,1,0,30.19033
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_28_014.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_28_014.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_28_014.jpg,-0.15,1,0,30.18469
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_28_083.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_28_083.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_28_083.jpg,-0.2798215,1,0,30.17244
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_28_153.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_28_153.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_28_153.jpg,-0.05084754,1,0,30.19096
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_28_222.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_28_222.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_28_222.jpg,0,1,0,30.18965
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_28_291.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_28_291.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_28_291.jpg,0,1,0,30.19009
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_28_359.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_28_359.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_28_359.jpg,-0.1876138,1,0,30.18331
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_28_428.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_28_428.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_28_428.jpg,0,1,0,30.19007
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_28_495.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_28_495.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_28_495.jpg,0,1,0,30.18957
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_28_563.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_28_563.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_28_563.jpg,0,1,0,30.19032
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_28_631.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_28_631.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_28_631.jpg,-0.05,1,0,30.18995
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_28_699.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_28_699.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_28_699.jpg,-0.25,1,0,30.17547
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_28_768.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_28_768.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_28_768.jpg,-0.1716617,1,0,30.18801
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_28_839.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_28_839.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_28_839.jpg,0,1,0,30.18881
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_28_908.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_28_908.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_28_908.jpg,0,1,0,30.18998
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_28_977.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_28_977.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_28_977.jpg,-0.2,1,0,30.18272
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_29_045.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_29_045.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_29_045.jpg,-0.03672704,1,0,30.19073
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_29_112.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_29_112.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_29_112.jpg,0,1,0,30.19001
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_29_181.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_29_181.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_29_181.jpg,0,1,0,30.19023
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_29_252.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_29_252.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_29_252.jpg,0,1,0,30.19032
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_29_323.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_29_323.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_29_323.jpg,-0.05,1,0,30.18986
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_29_394.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_29_394.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_29_394.jpg,-0.09515578,1,0,30.18863
C:\Users\User\Desktop\driving_data\IMG\center_2018_03_21_20_30_29_465.jpg,C:\Users\User\Desktop\driving_data\IMG\left_2018_03_21_20_30_29_465.jpg,C:\Users\User\Desktop\driving_data\IMG\right_2018_03_21_20_30_29_465.jpg,0,1,0,30.18998
